そば	1924	1924	5829	側
そば	1924	1924	6456	峙
そばがき	1924	1924	8173	側垣
そばきり	1924	1924	6538	蕎麦切
そばぎり	1924	1924	8035	蕎麦切
そばしま	1924	1924	8057	側島
そばしま	1924	1924	7311	傍島
そばしま	1924	1924	7204	傍嶋
そばじま	1924	1924	7531	側島
そばじま	1924	1924	7430	傍嶋
そばた	1924	1924	8507	側田
そばた	1924	1924	7450	傍田
そばた	1924	1924	7782	蕎麦田
そばた	1924	1924	7469	蘇畑
そばたか	1924	1924	6944	側高
そばたに	1924	1924	7956	蕎麦谷
そばだ	1924	1924	7881	傍田
そばな	1924	1924	6736	素花
そばなか	1924	1924	8816	岨中
そばはら	1924	1924	7235	蕎原
そばはらや	1924	1924	8156	蕎原屋
そばみ	1924	1924	7665	側見
そばや	1924	1924	8330	蕎麦谷
そひら	1924	1924	7297	祖平
そふかわ	1924	1924	8413	曽布川
そふかわ	1924	1924	8197	曾布川
そふく	1924	1924	9048	曽福
そふに	1924	1924	7930	祖父尼
そふもと	1924	1924	7899	祖父元
そぶかわ	1924	1924	6775	曽布川
そぶかわ	1924	1924	9143	曽武川
そぶかわ	1924	1924	9694	曾布川
そぶがわ	1924	1924	8413	曽布川
そぶく	1924	1924	8232	曽福
そぼい	1924	1924	7055	祖母井
そまかわ	1924	1924	7498	杣川
そまがわ	1924	1924	7047	杣川
そまき	1924	1924	7669	杣木
そまざわ	1924	1924	8074	杣澤
そまた	1924	1924	7599	曽又
そまた	1924	1924	7569	杣田
